arm,backtracking_ratio,barrier_violation_m,catastrophic_failure,curvature_energy,dataset,episode_id,excess_length_m,failure_score,hard_hazard_length_m,hard_hits,low_margin_length_m,max_risk,max_violation_severity_m,mean_rho,mean_safety_margin_m,min_hard_distance_m,oscillation,path_cvar_risk,path_length_m,path_length_ratio,regime,revisit_count,risk_exposure,soft_risk_violation_length_m,success
fixed,0.0,0.0,0.0,0.8942774759539462,DFC2018,0109,-17.419129628531266,15.186045360398225,0.0,0.0,2.27018943663197,0.2956809401512146,0.0,0.045714020565585316,26.4641794596991,0.5,5.897702813663708,0.23352663411341218,267.69017037146904,0.938903677892895,soft-dominant-test,1.0,12.237193953566372,4.2427487865672395,1.0
zero,0.0,0.0,0.0,1.036872105516307,DFC2018,0124,-17.456981063447813,14.832821603522756,0.0,0.0,4.463621648281195,0.26702576875686646,0.0,0.03421031080467899,7.570186557175111,0.5,7.422364666616781,0.12424103485974411,325.096118936553,0.9490386130983846,soft-dominant-test,0.0,11.121639270214366,1.0622588052184934,1.0
learned,0.0,0.0,0.0,1.0372103441060065,DFC2018,0124,-17.449892950023354,14.781858462301063,0.0,0.0,4.463893143505242,0.26702576875686646,0.0,0.03404898981839666,7.566643145351374,0.5,7.424845351056561,0.12424081019288298,325.10320704997747,0.9490593051120445,soft-dominant-test,0.0,11.069435786772782,1.0621818756943358,1.0
fixed,0.0,0.0,0.0,1.037559062161685,DFC2018,0124,-17.439114030409655,14.77939012766198,0.0,0.0,4.465442236472131,0.26702576875686646,0.0,0.03403928101833261,7.586616000758165,0.5,7.425487592505638,0.12424664818576295,325.11398596959117,0.9490907715317433,soft-dominant-test,0.0,11.06664633140916,1.0625314217016406,1.0
zero,0.026520232680113213,1.9533838526857104,1.0,2.9045003352137644,DFC2018,0126,-11.84425940342993,680.787317091276,3.9067677053714207,2.0,10.977115905956541,0.6809276342391968,0.5,0.07148926962685632,22.57030171646713,0.0,5.97618651168212,0.324056369753332,180.82434059656993,0.9385252220474435,soft-dominant-test,0.0,12.92700004000669,9.26675992191161,1.0
learned,0.02652036147698519,1.952989042526343,1.0,2.9066279214644353,DFC2018,0126,-11.840764627830055,680.7695446288875,3.905978085052686,2.0,10.976694992227982,0.6809276342391968,0.5,0.07161383321051813,22.583137431064944,0.0,5.981951017656312,0.32403604349430715,180.8278353721698,0.9385433608391297,soft-dominant-test,0.0,12.9497744421616,9.266353762981502,1.0
fixed,0.026523636282981117,1.9543034776161772,1.0,2.903318703554663,DFC2018,0126,-11.832766918351894,680.9257646703047,3.9086069552323544,2.0,10.981897775334383,0.6809276342391968,0.5,0.07167116964185564,22.583812122995006,0.0,5.983332924808391,0.32410872596682067,180.83583308164796,0.9385848710254193,soft-dominant-test,0.0,12.960715670121083,9.271597314075917,1.0
zero,0.0,0.0,0.0,0.5391872307647223,DFC2018,0130,-9.145674287659858,11.127431361094594,0.0,0.0,0.8794029677323683,0.21650288999080658,0.0,0.04418288526122991,35.19489767681333,0.7071067690849304,4.3616490672744295,0.15684119895170665,202.49032571233974,0.9567858290288047,soft-dominant-test,0.0,8.94660682745738,0.0,1.0
learned,0.0,0.0,0.0,0.5392014075582889,DFC2018,0130,-9.14521683558658,11.121372060962896,0.0,0.0,0.8795146871965529,0.21650288999080658,0.0,0.044138853931183546,35.19235246963195,0.7071067690849304,4.3673219209158205,0.1564150832715328,202.49078316441302,0.9567879905328649,soft-dominant-test,0.0,8.937711100504986,0.0,1.0
fixed,0.0,0.0,0.0,0.539479618067155,DFC2018,0130,-9.141766914382572,11.121848658029949,0.0,0.0,0.8798450289593582,0.21650288999080658,0.0,0.0441399114989989,35.19197620713584,0.7071067690849304,4.3675422611463155,0.1564192390235198,202.49423308561703,0.9568042917349477,soft-dominant-test,0.0,8.938077527456791,0.0,1.0
zero,0.056728853162346035,0.0,0.0,1.5299157812333848,DFC2018,0132,-16.996464955501153,18.24642339557897,0.0,0.0,6.2760078211415244,0.29730942845344543,0.0,0.03783465627944889,9.219464870906537,0.5,10.904494270585289,0.15818566327550254,338.16023504450055,0.9521437580777694,soft-dominant-test,0.0,12.794176260286324,2.6453500157725323,1.0
learned,0.05672588091417276,0.0,0.0,1.5311209575825384,DFC2018,0132,-16.98780119840876,18.19630564975341,0.0,0.0,6.27491865768554,0.29730942845344543,0.0,0.037670501533380786,9.218203722825782,0.5,10.914627257812622,0.15811838638070702,338.16889880159295,0.9521681522595274,soft-dominant-test,0.0,12.738992020847098,2.645407824400664,1.0
fixed,0.05672304133689008,0.0,0.0,1.531801144619204,DFC2018,0132,-16.978069723110366,18.198748226106083,0.0,0.0,6.274154842535043,0.29730942845344543,0.0,0.03767021984504655,9.217953684556386,0.5,10.918969753357743,0.15811622195388966,338.17863027689134,0.9521955527711844,soft-dominant-test,0.0,12.739263349427212,2.645913206367623,1.0
zero,0.0,0.0,0.0,0.8297802880639739,DFC2018,0142,-8.967449308694029,12.46580827710369,0.0,0.0,0.0,0.24999989569187164,0.0,0.037367461557258196,11.78971362728293,1.5811388492584229,5.667258895998465,0.1986047184450345,257.76915069130564,0.9663808817061699,soft-dominant-test,1.0,9.632178829104458,0.0,1.0
learned,0.0,0.0,0.0,0.8302144978985346,DFC2018,0142,-8.965377919742139,12.413550343279422,0.0,0.0,0.0,0.24999947845935822,0.0,0.03714951032955811,11.778637711146274,1.5811388492584229,5.6749513318921565,0.19705756994926085,257.77122208025753,0.966388647378192,soft-dominant-test,1.0,9.576074677333343,0.0,1.0
fixed,0.0,0.0,0.0,0.8298253312366217,DFC2018,0142,-8.966982282540073,12.411265624601112,0.0,0.0,0.0,0.24999947845935822,0.0,0.03714899196586081,11.77864903786208,1.5811388492584229,5.670768333944388,0.19705563753471916,257.7696177174596,0.9663826325950766,soft-dominant-test,1.0,9.575881457628919,0.0,1.0
zero,0.0,0.0,0.0,0.9398023906358873,DFC2018,0155,-5.9756867968858955,9.732622239288471,0.0,0.0,3.3938727956445884,0.24962852895259857,0.0,0.01890956578219064,16.943944327157396,0.5,7.492561638336853,0.10447928881844278,316.5774132031147,0.9814737889764945,soft-dominant-test,0.0,5.986341420120045,0.0,1.0
learned,0.0,0.0,0.0,0.9403162779012637,DFC2018,0155,-5.97654522181881,9.735188318287216,0.0,0.0,3.3932952544380424,0.24962852895259857,0.0,0.018908888276016268,16.943948842406673,0.5,7.498155226360867,0.104474502260285,316.5765547781818,0.9814711276319502,soft-dominant-test,0.0,5.986110705106783,0.0,1.0
fixed,0.0,0.0,0.0,0.940847893242635,DFC2018,0155,-5.976578457425376,9.737487301822377,0.0,0.0,3.3924932060036554,0.24962852895259857,0.0,0.018909719618951368,16.945016793600256,0.5,7.502228083018721,0.10447119253391457,316.5765215425752,0.9814710245927714,soft-dominant-test,0.0,5.986373260313015,0.0,1.0
zero,0.0,0.0,0.0,0.6173632029675606,DFC2018,0157,-9.323843039439112,8.678044802949342,0.0,0.0,0.9454267571694702,0.2659328281879425,0.0,0.04221667645337514,12.48258241269297,0.7071067690849304,4.296271502323073,0.23438426174351765,154.6760569605605,0.9431472638737027,soft-dominant-test,0.0,6.529909051787806,1.717099031932669,1.0
learned,0.0,0.0,0.0,0.6176878621372133,DFC2018,0157,-9.324286575663848,8.638151500909425,0.0,0.0,0.945226583142888,0.2659328281879425,0.0,0.04193746357357158,12.47963004840354,0.7071067690849304,4.30289719441301,0.23438179574567042,154.67561342433575,0.9431445593828784,soft-dominant-test,0.0,6.48670290370292,1.7162792109927287,1.0
fixed,0.0,0.0,0.0,0.6179520240859271,DFC2018,0157,-9.32257106719868,8.639591776431441,0.0,0.0,0.9450568831862285,0.2659328281879425,0.0,0.041937205973661504,12.479640724153423,0.7071067690849304,4.305713547041552,0.23438223290266486,154.67732893280092,0.9431550198067273,soft-dominant-test,0.0,6.486735002910664,1.7165596162382202,1.0
zero,0.0,0.0,0.0,0.6472814000852987,DFC2018,0167,-13.264562755188422,12.25808394678997,0.0,0.0,3.6071631147366863,0.25,0.0,0.044134010609978895,14.808203248915616,0.5,5.2036070372440895,0.2327529418283252,218.79453724481132,0.9428397216261356,soft-dominant-test,0.0,9.656280428167925,0.0,1.0
learned,0.0,0.0,0.0,0.6477967931565143,DFC2018,0167,-13.262934217352864,12.287709149643161,0.0,0.0,3.6076697124958246,0.25,0.0,0.04425543674795841,14.814592439627287,0.5,5.209578548306819,0.2332833761734339,218.79616578264688,0.9428467393980547,soft-dominant-test,0.0,9.682919875489752,0.0,1.0
fixed,0.0,0.0,0.0,0.6481603605794646,DFC2018,0167,-13.260162492091837,12.288129327438934,0.0,0.0,3.6079679080436606,0.25,0.0,0.04425632090863506,14.814435945614825,0.5,5.209786669241145,0.23328267830580715,218.7989375079079,0.9428586834470536,soft-dominant-test,0.0,9.68323599281836,0.0,1.0
zero,0.0,0.0,0.0,0.8894542173855251,DFC2018,0171,-8.025676452071735,10.331249966028647,0.0,0.0,0.0,0.1453554332256317,0.0,0.03983537095493612,10.3227965083504,1.0,6.329946697393539,0.11695850913930965,179.89732354792804,0.9572927398345507,soft-dominant-test,0.0,7.166276617331878,0.0,1.0
learned,0.0,0.0,0.0,0.8893889323420651,DFC2018,0171,-8.023571607995677,10.332355249545301,0.0,0.0,0.0,0.1453554332256317,0.0,0.0398344805409666,10.322637571501968,1.0,6.332309939865997,0.1169575778337569,179.8994283920041,0.9573039404011446,soft-dominant-test,0.0,7.166200279612302,0.0,1.0
fixed,0.0,0.0,0.0,0.8895099803728602,DFC2018,0171,-8.01992099289862,10.334770679773875,0.0,0.0,0.0,0.1453554332256317,0.0,0.0398352088003462,10.32249358857108,1.0,6.3365879274016415,0.11695819310481904,179.90307900710116,0.9573233665229981,soft-dominant-test,0.0,7.166476716073054,0.0,1.0
zero,0.0,0.0,0.0,0.9485535353450908,DFC2018,0215,-6.793796530409423,11.811531027841934,0.0,0.0,0.0,0.25,0.0,0.03128522909494624,16.036215458387957,1.4142135381698608,7.867032078601902,0.22160752194693764,251.81260346959013,0.973729201866584,soft-dominant-test,1.0,7.878014988540982,0.0,1.0
learned,0.0,0.0,0.0,0.9486117831752466,DFC2018,0215,-6.792470375677794,11.71870620681219,0.0,0.0,0.0,0.25,0.0,0.03091014405166997,16.06140117007688,1.4142135381698608,7.87020273581464,0.22162218790805344,251.81392962432176,0.9737343299482232,soft-dominant-test,1.0,7.7836048389048695,0.0,1.0
fixed,0.0,0.0,0.0,0.9487122541631547,DFC2018,0215,-6.791989090764844,11.718676257678244,0.0,0.0,0.0,0.25,0.0,0.03090975902395766,16.06137414282705,1.4142135381698608,7.870306995427887,0.22162097080150261,251.8144109092347,0.9737361910193837,soft-dominant-test,1.0,7.7835227599643,0.0,1.0
zero,0.0,0.0,0.0,0.7446412284839523,DFC2018,0224,-25.655323437212587,20.751527675940366,0.0,0.0,2.9732987837695264,0.271563321352005,0.0,0.06594960063476965,15.472260377279577,0.5,7.157957323856267,0.25115306092121076,260.38897656278755,0.9103099644453234,soft-dominant-test,0.0,17.172549014012233,1.6011283899869748,1.0
learned,0.0,0.0,0.0,0.7445502493436711,DFC2018,0224,-25.656656085255406,20.70116494473863,0.0,0.0,2.9727936700273734,0.271563321352005,0.0,0.06574457086794536,15.415660891419947,0.5,7.164182072496752,0.25114891322084076,260.38764391474473,0.9103053055584208,soft-dominant-test,0.0,17.119073908490254,1.6008939095895864,1.0
fixed,0.0,0.0,0.0,0.7433943074573479,DFC2018,0224,-25.65909159732888,20.711598277081226,0.0,0.0,2.9725490597051705,0.271563321352005,0.0,0.06579714716094104,15.417231123927285,0.5,7.157988802556729,0.2511488421979914,260.38520840267125,0.910296791100788,soft-dominant-test,0.0,17.13260387580286,1.600783043403066,1.0
zero,0.014020240091599795,0.0,0.0,1.3747919828982118,DFC2018,0227,13.110057190616686,16.748990500965068,0.0,0.0,2.5748077814240284,0.24275431036949158,0.0,0.044031667471143544,7.156557951616277,0.5,9.607650956395227,0.17980898190712952,238.21945719061637,1.0582386039437568,soft-dominant-test,0.0,10.489199924173535,0.0,1.0
learned,0.014018480119750222,0.0,0.0,1.3756345215574184,DFC2018,0227,13.114997878268412,16.797751234859618,0.0,0.0,2.5760382611722945,0.24275431036949158,0.0,0.044216939777355316,7.139457212475249,0.5,9.61536716656072,0.17981745474098842,238.2243978782681,1.0582605518839658,soft-dominant-test,0.0,10.533553854480111,0.0,1.0
fixed,0.014016899352825839,0.0,0.0,1.3769158110135853,DFC2018,0227,13.122740165944947,16.80178113099272,0.0,0.0,2.5767200961032852,0.24275431036949158,0.0,0.044218067086929984,7.139305137741946,0.5,9.620485483316134,0.17982307469464484,238.23214016594463,1.0582949453285602,soft-dominant-test,0.0,10.534164756120648,0.0,1.0
zero,0.0,0.0,0.0,1.0638669194458188,DFC2018,0231,-9.982630526529817,14.68643654626498,0.0,0.0,1.0291945328086827,0.25,0.0,0.03754108829245873,24.654965468830344,0.7071067690849304,7.886301074298398,0.23553721899372773,286.1740694734707,0.9662927412193282,soft-dominant-test,1.0,10.743286009115781,0.0,1.0
learned,0.0,0.0,0.0,1.064340189475357,DFC2018,0231,-9.979956185244873,14.544902947502997,0.0,0.0,1.029349860016519,0.25,0.0,0.037037023526279855,24.67179811306382,0.7071067690849304,7.891536308323461,0.23461607120382064,286.17674381475564,0.9663017713756101,soft-dominant-test,1.0,10.599134793341268,0.0,1.0
fixed,0.0,0.0,0.0,1.0810741825347787,DFC2018,0231,-9.913970185063135,14.397090595504569,0.0,0.0,0.0,0.25,0.0,0.0364965067884449,24.66959774509931,1.0,7.9004617273414155,0.2345087367311447,286.2427298149374,0.9665245790992973,soft-dominant-test,1.0,10.446859731833861,0.0,1.0
zero,0.1169590299788691,0.9820082642500685,1.0,0.7103014732757201,DFC2018,0249,-16.29669333708597,575.581062651127,1.964016528500137,2.0,11.176041705216992,0.425016313791275,0.5,0.07147745041082024,15.897932632480934,0.0,5.432761892682093,0.2526478720864279,207.67070666291383,0.9272363150302857,soft-dominant-test,0.0,14.84377263727842,8.1162230990804,1.0
learned,0.11695684773170796,0.9820801649333056,1.0,0.7104623450225105,DFC2018,0249,-16.287235688772597,575.1828833536845,1.9641603298666113,2.0,11.178442014020888,0.425016313791275,0.5,0.06950220500891185,15.865644861159993,0.0,5.439671709554764,0.24524920139494752,207.6801643112272,0.9272785428201934,soft-dominant-test,0.0,14.434229356243414,7.321556201058538,1.0
fixed,0.11695064708506697,0.9819731770443343,1.0,0.7104633279680633,DFC2018,0249,-16.27141833002952,575.1315032095158,1.9639463540886686,2.0,11.18230585454949,0.425016313791275,0.5,0.0693015397831759,15.878972826016788,0.0,5.441604796263628,0.24357068437836377,207.69598166997028,0.9273491663071075,soft-dominant-test,0.0,14.393651336507217,7.323145820170335,1.0
zero,0.0,0.0,0.0,0.6004863839319236,DFC2018,0251,-3.4269241059074886,8.370232736686626,0.0,0.0,0.0,0.24808794260025024,0.0,0.025434812562231884,19.04354789000961,1.1180340051651,4.086321884320603,0.12582399031251457,248.7563758940919,0.9864109792127096,soft-dominant-test,0.0,6.327071794526325,0.0,1.0
learned,0.0,0.0,0.0,0.6001676344834056,DFC2018,0251,-3.4279872487986154,8.357048433861745,0.0,0.0,0.0,0.24808794260025024,0.0,0.0253808643855185,19.03734485120992,1.1180340051651,4.086847151492558,0.12623407171063492,248.75531275120076,0.9864067634581726,soft-dominant-test,0.0,6.3136248581154675,0.0,1.0
fixed,0.0,0.0,0.0,0.6002071879473101,DFC2018,0251,-3.427627354225706,8.357118041779202,0.0,0.0,0.0,0.24808794260025024,0.0,0.025380956781840297,19.037374246743738,1.1180340051651,4.086922130238419,0.12623505325208534,248.75567264577367,0.9864081905731834,soft-dominant-test,0.0,6.313656976659994,0.0,1.0
zero,0.0,1.027983377036577,1.0,1.5625375717988599,DFC2018,0259,-14.95452648147014,576.2360852807017,2.055966754073154,2.0,3.712123393075821,0.5170161724090576,0.5,0.032540541242885586,10.857494665550371,0.0,11.778999855473055,0.16323122850158323,223.36487351852932,0.9372500665851367,soft-dominant-test,0.0,7.268413878941626,3.712123393075821,1.0
learned,0.0,1.0276835388941046,1.0,1.5623766459387787,DFC2018,0259,-14.95305455631376,576.2036169912049,2.055367077788209,2.0,3.71189974214109,0.5170161724090576,0.5,0.032540091612269506,10.85745355819742,0.0,11.780132738036032,0.1632255281324913,223.3663454436857,0.937256242855958,soft-dominant-test,0.0,7.26836134383537,3.71189974214109,1.0
fixed,0.0,1.0269327073956918,1.0,1.5626527496864917,DFC2018,0259,-14.948492503198992,576.1219010439033,2.0538654147913835,2.0,3.711449529101424,0.5170161724090576,0.5,0.032538696981057644,10.857280260600465,0.0,11.782209913910139,0.16321024064368103,223.37090749680047,0.9372753854566643,soft-dominant-test,0.0,7.268198273422248,3.711449529101424,1.0
zero,0.0,0.0,0.0,0.5816548006571557,DFC2018,0290,-19.530437749576038,9.447476115396995,0.0,0.0,1.6815916056336353,0.15262900292873383,0.0,0.031597948694376744,8.557570679117749,0.7071067690849304,4.699683598489173,0.14749872281148318,224.62326225042332,0.9200076109861285,soft-dominant-test,1.0,7.097634316152409,0.0,1.0
learned,0.0,0.0,0.0,0.5818497166134702,DFC2018,0290,-19.529153252359464,9.420503813904068,0.0,0.0,1.6815340658230005,0.15262900292873383,0.0,0.03146670265942571,8.55672422338096,0.7071067690849304,4.704619982775625,0.1474995805595023,224.6245467476399,0.9200128720049726,soft-dominant-test,1.0,7.068193822516255,0.0,1.0
fixed,0.0,0.0,0.0,0.5818709487982401,DFC2018,0290,-19.52824757882786,9.362840997821614,0.0,0.0,0.7610322872916937,0.15262900292873383,0.0,0.031208995417686018,8.558369515773206,0.7071067690849304,4.70501256502725,0.14654121276709883,224.6254524211715,0.9200165814450982,soft-dominant-test,1.0,7.01033471530799,0.0,1.0
zero,0.0,0.0,0.0,0.16607947558307984,DFC2018,0297,-11.922830211521728,8.24926763091364,0.0,0.0,0.0,0.25,0.0,0.04584560225319135,14.815411819189979,1.4142135381698608,1.5533943372834231,0.24996833682653077,162.99426978847805,0.931837251980957,soft-dominant-test,0.0,7.472570462271928,0.0,1.0
learned,0.0,0.0,0.0,0.1663605129703379,DFC2018,0297,-11.922003947442704,8.254888911511818,0.0,0.0,0.0,0.25,0.0,0.04586597029897851,14.865036736675615,1.4142135381698608,1.5579213541721717,0.24996833418904318,162.99509605255707,0.9318419757276863,soft-dominant-test,0.0,7.475928234425732,0.0,1.0
fixed,0.0,0.0,0.0,0.1664346778072749,DFC2018,0297,-11.92208750630337,8.245255964719323,0.0,0.0,0.0,0.25,0.0,0.045807352300964554,14.864215900533818,1.4142135381698608,1.5577720082409054,0.24996833445576713,162.9950124936964,0.9318414980221866,soft-dominant-test,0.0,7.46636996059887,0.0,1.0
